1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,16,17,26,27,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,13,14,15,16,17,26,27,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,12,13,14,15,16,17,26,27,38
0,3,6,10,11,12,13,15,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,12,13,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,12,13,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,12,13,15,17,26,27,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,16,17,26,27,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,12,13,15,17,26,28,30,31,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,13,14,15,16,17,26,27,38
0,3,6,10,11,13,14,15,16,17,26,27,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,12,13,14,15,17,26,27,38
0,3,6,10,11,12,13,14,15,16,17,26,27,38
0,3,6,10,11,13,14,15,16,17,26,27,38
1,3,6,7,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
0,3,6,10,11,12,13,14,15,17,26,27,38
0,3,6,10,11,13,14,15,16,17,26,27,38
0,3,6,10,11,12,13,14,15,16,17,26,27,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,15,17,26,28,30,31,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
0,3,6,10,11,12,13,14,15,16,17,26,27,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,12,13,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,12,13,14,15,17,26,27,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,16,17,26,27,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,7,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,7,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,14,15,17,26,28,30,32,35,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,12,13,14,15,17,26,27,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,15,17,26,27,38
1,3,6,7,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,12,13,15,17,26,28,30,31,38
1,3,6,7,38
0,3,6,10,11,12,13,15,17,26,28,30,31,38
1,3,6,7,38
1,3,6,7,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
0,3,6,10,11,12,13,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,16,17,26,28,30,31,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,22,38
1,3,6,7,38
1,3,6,10,11,13,15,17,19,20,38
1,3,6,10,11,13,15,17,19,20,38
0,3,6,10,11,13,14,15,17,26,28,30,32,33,38
1,3,6,10,11,13,15,17,19,22,38
